,Title,Rank,Type,Volumes,Published,Members,page_url,image_url,Score
13674,Rising x Rydeen,9267,Manga,6,Apr 2012 - Oct 2014,11164,https://myanimelist.net/manga/39237/Rising_x_Rydeen,https://cdn.myanimelist.net/r/100x140/images/manga/2/179586.jpg?s=109ba4e5504141ece5ffec1d6bd7d739,6.95
13675,Snow in the Dark,10584,Manga,1,Feb 2004 - Dec 2004,2340,https://myanimelist.net/manga/3621/Snow_in_the_Dark,https://cdn.myanimelist.net/r/100x140/images/manga/4/82372.jpg?s=cc953330a4024f5b081ae5c99a29189f,6.85
13676,Uchiha Sasuke no Sharingan Den,7828,Manga,3,Oct 2014 - Apr 2017,3157,https://myanimelist.net/manga/77273/Uchiha_Sasuke_no_Sharingan_Den,https://cdn.myanimelist.net/r/100x140/images/manga/3/181265.jpg?s=db274664e9bd0e5ba7da60e55989121f,7.05
13677,Clover no Kuni no Alice: Kishi no Kokoroe,7897,Manga,3,Feb 2012 - Jan 2013,1096,https://myanimelist.net/manga/34535/Clover_no_Kuni_no_Alice__Kishi_no_Kokoroe,https://cdn.myanimelist.net/r/100x140/images/manga/1/107343.jpg?s=f2078546c9db7904fd804fe15676bb35,7.04
13678,"Monster ga Afureru Sekai ni Natta node, Suki ni Ikitai to Omoimasu",9523,Manga,?,Oct 2018 -,3648,https://myanimelist.net/manga/118652/Monster_ga_Afureru_Sekai_ni_Natta_node_Suki_ni_Ikitai_to_Omoimasu,https://cdn.myanimelist.net/r/100x140/images/manga/3/216414.jpg?s=a1ccf7f53663afa4de959189d24a9889,6.93
13679,Kanata no Astra,709,Manga,5,May 2016 - Dec 2017,18380,https://myanimelist.net/manga/98578/Kanata_no_Astra,https://cdn.myanimelist.net/r/100x140/images/manga/3/180039.jpg?s=169cf88e046fcf9d09344779b718e0a8,8.01
13680,I-Revo: Ice Revolution,4573,Manga,3,Nov 2008 - Nov 2009,6068,https://myanimelist.net/manga/11419/I-Revo__Ice_Revolution,https://cdn.myanimelist.net/r/100x140/images/manga/2/113353.jpg?s=486a7bb6a6452c887af64f3c564756ab,7.31
13681,Joshikouhei,3119,Manga,7,Jan 2011 - Nov 2015,2716,https://myanimelist.net/manga/34793/Joshikouhei,https://cdn.myanimelist.net/r/100x140/images/manga/3/152015.jpg?s=bfa46da67b80607c8c484f5f90241dbd,7.46
13682,Dynamite Star,16191,One-shot,?,Jan 2013 - Jan 2013,934,https://myanimelist.net/manga/79501/Dynamite_Star,https://cdn.myanimelist.net/r/100x140/images/manga/1/137779.jpg?s=1aca087ee461f3b3a77e9fbdb30a9201,6.33
13683,To LOVE-Ru Darkness: Little Sisters,1559,Light-Novel,1,Aug 2012 - Aug 2012,2799,https://myanimelist.net/manga/41835/To_LOVE-Ru_Darkness__Little_Sisters,https://cdn.myanimelist.net/r/100x140/images/manga/1/73731.jpg?s=2b1730e0a36b1e48a7905cd02d516980,7.72
13684,Bone Collection,17821,Manga,2,Apr 2020 - Aug 2020,4010,https://myanimelist.net/manga/126254/Bone_Collection,https://cdn.myanimelist.net/r/100x140/images/manga/3/233597.jpg?s=cc876a109792fa3ad844939274e8e9fe,5.06
13685,Tengen Toppa Gurren Lagann: Otoko Ippiki-hen,5097,Manga,1,Aug 2013 - Nov 2013,689,https://myanimelist.net/manga/75935/Tengen_Toppa_Gurren_Lagann__Otoko_Ippiki-hen,https://cdn.myanimelist.net/r/100x140/images/manga/1/131499.jpg?s=97d07aa8ee27af00824459efc69dbd4e,7.26
13686,Mushishi,43,Manga,10,Nov 1999 - Aug 2008,78507,https://myanimelist.net/manga/418/Mushishi,https://cdn.myanimelist.net/r/100x140/images/manga/2/159514.jpg?s=6b8aa1863fc95f31cb16936d7b8b5e08,8.72
13687,Zero,4773,Manga,2,1990 - 1991,3296,https://myanimelist.net/manga/16325/Zero,https://cdn.myanimelist.net/r/100x140/images/manga/1/209663.jpg?s=605b7e49b3cff8cdd834693ebf5548a7,7.29
13688,Sabaku no Harem,2203,Manga,10,Feb 2014 - Mar 2019,10335,https://myanimelist.net/manga/67951/Sabaku_no_Harem,https://cdn.myanimelist.net/r/100x140/images/manga/3/148711.jpg?s=45a87504fa359bdacd16c95ec1a911e7,7.6
13689,Itou Junji Kyoufu Manga Collection: Souichi no Noroi Nikki,3653,Manga,1,Jan 1995 - Apr 1995,9518,https://myanimelist.net/manga/44749/Itou_Junji_Kyoufu_Manga_Collection__Souichi_no_Noroi_Nikki,https://cdn.myanimelist.net/r/100x140/images/manga/1/277899.jpg?s=ccd1ca0b3820f04d8e77813e0962a4aa,7.4
13690,Dream Kiss,9102,Manga,4,Jan 2000 - May 2001,3047,https://myanimelist.net/manga/2560/Dream_Kiss,https://cdn.myanimelist.net/r/100x140/images/manga/2/171467.jpg?s=fd235a2ae1b6accd0dc955ec7348deb5,6.96
13691,Momoko Manual,11682,Manga,1,Nov 2005 - Apr 2006,708,https://myanimelist.net/manga/4809/Momoko_Manual,https://cdn.myanimelist.net/r/100x140/images/manga/3/178099.jpg?s=9c44376d8ba77c7ba9f0d9c19a54f618,6.77
13692,Gofun de Koi ni Ochite,11207,Manga,1,2008 -,337,https://myanimelist.net/manga/34607/Gofun_de_Koi_ni_Ochite,https://cdn.myanimelist.net/r/100x140/images/manga/2/269035.jpg?s=d55b7100586fc8397b753530fc4cd072,6.81
13693,Toshokan Sensou: Spitfire!,8761,Manga,1,Nov 2007 - 2008,712,https://myanimelist.net/manga/7159/Toshokan_Sensou__Spitfire,https://cdn.myanimelist.net/r/100x140/images/manga/1/119583.jpg?s=5e95742db73b3954debfbc3cea497f25,6.98
13694,Pink to Habanero,5207,Manga,?,Oct 2021 -,2451,https://myanimelist.net/manga/144012/Pink_to_Habanero,https://cdn.myanimelist.net/r/100x140/images/manga/3/283841.jpg?s=4809db350f832b0fc811a59893fd7665,7.25
13695,Star Children,14051,Manga,2,2011 - 2012,350,https://myanimelist.net/manga/34151/Star_Children,https://cdn.myanimelist.net/r/100x140/images/manga/3/66367.jpg?s=6713d560c35c2e1834c4c1a38e579028,6.58
13696,Hanazono-san Chi no Futago-chan,10081,Manga,7,Jul 2020 - Dec 2021,7543,https://myanimelist.net/manga/128328/Hanazono-san_Chi_no_Futago-chan,https://cdn.myanimelist.net/r/100x140/images/manga/3/238145.jpg?s=8217715e4727f9367cca8cca85c95ab9,6.89
13697,Monster Musume no Iru Nichijou 4-koma Anthology,3594,Manga,?,Aug 2015 -,3030,https://myanimelist.net/manga/95333/Monster_Musume_no_Iru_Nichijou_4-koma_Anthology,https://cdn.myanimelist.net/r/100x140/images/manga/2/170085.jpg?s=18d713e884679b314adf4ca366914c2f,7.4
13698,Non Non Biyori,394,Manga,16,Sep 2009 - Feb 2021,11243,https://myanimelist.net/manga/17552/Non_Non_Biyori,https://cdn.myanimelist.net/r/100x140/images/manga/2/57729.jpg?s=9823c95064bf5f42beab81f9a93ae3f5,8.21
13699,Neon Revenge,11141,Manhwa,?,Sep 2020 -,970,https://myanimelist.net/manga/147787/Neon_Revenge,https://cdn.myanimelist.net/r/100x140/images/manga/3/262298.jpg?s=aca76565e4abe424c5388cac9c6889d5,6.81
13700,Kill the Villainess,4248,Manhwa,?,Apr 2021 -,4118,https://myanimelist.net/manga/148410/Kill_the_Villainess,https://cdn.myanimelist.net/r/100x140/images/manga/3/263330.jpg?s=9e15a27409dce735253566420e757354,7.33
13701,Youjo Senki Shokudou,4488,Manga,2,Nov 2017 - Dec 2018,1509,https://myanimelist.net/manga/114586/Youjo_Senki_Shokudou,https://cdn.myanimelist.net/r/100x140/images/manga/3/215331.jpg?s=21ac2f279f2a97f3d670d65e40182ab7,7.31
13702,Wakasugita Hakushaku Fujin,13492,Manga,1,Feb 2010 - Feb 2010,632,https://myanimelist.net/manga/34367/Wakasugita_Hakushaku_Fujin,https://cdn.myanimelist.net/r/100x140/images/manga/3/111765.jpg?s=9c1bf88639ac5115753e5437448f9927,6.63
13703,"Isekai de Kojiin wo Hiraita kedo, Naze ka Darehitori Sudatou to Shinai Ken",14661,Light-Novel,?,Aug 2017 -,722,https://myanimelist.net/manga/107363/Isekai_de_Kojiin_wo_Hiraita_kedo_Naze_ka_Darehitori_Sudatou_to_Shinai_Ken,https://cdn.myanimelist.net/r/100x140/images/manga/2/199202.jpg?s=4b461e30c7dcf0d72676827501cd15c9,6.52
13704,Kiss mo Shiranai Kuse ni,10940,Manga,1,Jan 2014 - Jan 2015,243,https://myanimelist.net/manga/108807/Kiss_mo_Shiranai_Kuse_ni,https://cdn.myanimelist.net/r/100x140/images/manga/3/231096.jpg?s=f1813d89d4b7faaf02c475b9c9c79c9d,6.83
13705,Tonari no Gokudou-kun,15965,Manga,?,Oct 2011 - Oct 2011,466,https://myanimelist.net/manga/34349/Tonari_no_Gokudou-kun,https://cdn.myanimelist.net/r/100x140/images/manga/3/62607.jpg?s=14d8b4d1c9b1bdf4af72d8a53c76fdfe,6.37
13706,Tensei shitara Ken deshita,1655,Light-Novel,?,Jul 2016 -,6342,https://myanimelist.net/manga/99891/Tensei_shitara_Ken_deshita,https://cdn.myanimelist.net/r/100x140/images/manga/1/203310.jpg?s=f25b4bf6b399dc97e481a561be6cad54,7.7
13707,Shikabanegatana,14475,Manga,3,Jun 2020 - Dec 2021,694,https://myanimelist.net/manga/127023/Shikabanegatana,https://cdn.myanimelist.net/r/100x140/images/manga/2/241687.jpg?s=f2300b520a72172bc325b4274160ca06,6.54
13708,Xun Zhao Qian Shi Zhi Lu,3734,Manhua,?,Jun 2013 -,628,https://myanimelist.net/manga/103280/Xun_Zhao_Qian_Shi_Zhi_Lu,https://cdn.myanimelist.net/r/100x140/images/manga/1/197351.jpg?s=ab1217c07998a3888a061aaf30c6b6be,7.39
13709,Oyaju Rider,16638,One-shot,?,2009 - 2009,294,https://myanimelist.net/manga/19587/Oyaju_Rider,https://cdn.myanimelist.net/r/100x140/images/manga/3/30457.jpg?s=d96f686fcfb6aae04c1e64d2aaa335b9,6.24
13710,Shuten Douji,7321,Manga,9,Aug 1976 - Apr 1978,668,https://myanimelist.net/manga/9074/Shuten_Douji,https://cdn.myanimelist.net/r/100x140/images/manga/1/183640.jpg?s=dbacfc8f24b123cfcbe110155ba8ee49,7.08
13711,Et Cetera,9101,Manga,9,Feb 1999 - Jan 2001,889,https://myanimelist.net/manga/1678/Et_Cetera,https://cdn.myanimelist.net/r/100x140/images/manga/3/282693.jpg?s=2ae83d53e6f98e36331e3fe023f20743,6.96
13712,My Secretly Hot Husband,7613,Manhwa,?,Aug 2020 -,3284,https://myanimelist.net/manga/147659/My_Secretly_Hot_Husband,https://cdn.myanimelist.net/r/100x140/images/manga/2/264633.jpg?s=96794cd7fe9bdd54f78aae23053944bf,7.06
13713,Ore to Kawazu-san no Isekai Hourouki,9233,Manga,4,Dec 2013 - May 2019,10058,https://myanimelist.net/manga/74701/Ore_to_Kawazu-san_no_Isekai_Hourouki,https://cdn.myanimelist.net/r/100x140/images/manga/2/199771.jpg?s=8ede7b0170e008186de270ae8361cacc,6.95
13714,Kamisu Reina Series,1019,Light-Novel,2,Dec 2005 - Jan 2006,3249,https://myanimelist.net/manga/67777/Kamisu_Reina_Series,https://cdn.myanimelist.net/r/100x140/images/manga/3/117705.jpg?s=29754693bf804d327980523ec8441cda,7.88
13715,"Soshite, Hare ni Naru",4706,Manga,2,Sep 2011 - Sep 2018,2018,https://myanimelist.net/manga/45179/Soshite_Hare_ni_Naru,https://cdn.myanimelist.net/r/100x140/images/manga/2/147183.jpg?s=97aa65efd181e9c13b6550a666b084ad,7.29
13716,Midara na Jakyou ni Sukuu Mono,17822,Manga,5,Nov 2018 - Jan 2021,1754,https://myanimelist.net/manga/117316/Midara_na_Jakyou_ni_Sukuu_Mono,https://cdn.myanimelist.net/r/100x140/images/manga/1/222265.jpg?s=844b9c4ef9b71ecdb30fc13269d4df50,5.05
13717,Ore no Shibou Flag ga Todomaru Tokoro wo Shiranai,2617,Manga,?,Jun 2020 -,6060,https://myanimelist.net/manga/134099/Ore_no_Shibou_Flag_ga_Todomaru_Tokoro_wo_Shiranai,https://cdn.myanimelist.net/r/100x140/images/manga/1/241512.jpg?s=dc54da6887c5c6f200ed9b9378d0104a,7.53
13718,Colored,15862,Manga,1,1984 - 1984,1512,https://myanimelist.net/manga/8962/Colored,https://cdn.myanimelist.net/r/100x140/images/manga/2/12218.jpg?s=7e84b6ed838f994c469fd45c7757451a,6.38
13719,Ayaka-chan wa Hiroko-senpai ni Koishiteru,10131,Manga,?,Jun 2020 -,769,https://myanimelist.net/manga/145663/Ayaka-chan_wa_Hiroko-senpai_ni_Koishiteru,https://cdn.myanimelist.net/r/100x140/images/manga/2/258175.jpg?s=09acec114a44d636c35f4dcad519920c,6.88
13720,Hachimitsu Darling,2779,Manga,1,Apr 2008 - Oct 2011,2951,https://myanimelist.net/manga/8056/Hachimitsu_Darling,https://cdn.myanimelist.net/r/100x140/images/manga/1/163236.jpg?s=abcb925a65a502227586417f7e010b03,7.51
13721,Gacha wo Mawashite Nakama wo Fuyasu: Saikyou no Bishoujo Gundan wo Tsukuriagero,9586,Light-Novel,?,Nov 2016 -,757,https://myanimelist.net/manga/108688/Gacha_wo_Mawashite_Nakama_wo_Fuyasu__Saikyou_no_Bishoujo_Gundan_wo_Tsukuriagero,https://cdn.myanimelist.net/r/100x140/images/manga/1/199228.jpg?s=7613213badf57eb4e771a12b5df5dbc6,6.92
13722,Otome Danshi ni Koisuru Otome,5789,Manga,5,Jul 2017 - Jun 2020,4684,https://myanimelist.net/manga/110742/Otome_Danshi_ni_Koisuru_Otome,https://cdn.myanimelist.net/r/100x140/images/manga/1/211094.jpg?s=09743b07e44434bc4e7738c1a8e95dbc,7.2
13723,Sakura Trick,2213,Manga,8,Mar 2011 - Aug 2017,9790,https://myanimelist.net/manga/52257/Sakura_Trick,https://cdn.myanimelist.net/r/100x140/images/manga/1/172310.jpg?s=f70a905268556d4eb67c9d8ecdc7ec9e,7.6
13724,Chicken Cutlet Princess,10785,Manhua,2,2008 - 2008,1041,https://myanimelist.net/manga/15415/Chicken_Cutlet_Princess,https://cdn.myanimelist.net/r/100x140/images/manga/1/79059.jpg?s=dfbdb199fd78af56fc3a98908d96bc82,6.84
13725,Takamagahara,11721,One-shot,?,Jul 2011 - Jul 2011,469,https://myanimelist.net/manga/34457/Takamagahara,https://cdn.myanimelist.net/r/100x140/images/manga/3/62713.jpg?s=5a8a6bbe640f85ff98112045a8e232cc,6.77
13726,Ichiman Pound no Hanamuko,14929,Manga,1,2008 - 2008,364,https://myanimelist.net/manga/26290/Ichiman_Pound_no_Hanamuko,https://cdn.myanimelist.net/r/100x140/images/manga/2/269025.jpg?s=5dbff15d9042e665e4287f657168592f,6.5
13727,Hanaukyou Maid-tai,9107,Manga,14,Mar 1999 - Aug 2006,1458,https://myanimelist.net/manga/3826/Hanaukyou_Maid-tai,https://cdn.myanimelist.net/r/100x140/images/manga/3/92517.jpg?s=8279f836949f01af166ab13df3338b60,6.96
13728,Itoshi Koishi,8328,Manga,3,Aug 2018 - Dec 2019,1237,https://myanimelist.net/manga/115123/Itoshi_Koishi,https://cdn.myanimelist.net/r/100x140/images/manga/2/215756.jpg?s=2868d3f3244dbfe65e343222d76464d9,7.01
13729,Kudrayvka,14803,One-shot,?,Sep 2008 - Sep 2008,515,https://myanimelist.net/manga/31393/Kudrayvka,https://cdn.myanimelist.net/r/100x140/images/manga/1/57805.jpg?s=23c8519ba5fe6cb4d6cde31c3cf6a74d,6.51
13730,Boku wa Kiss de Uso wo Tsuku,2780,Manga,2,Apr 2008 - Oct 2008,12787,https://myanimelist.net/manga/8340/Boku_wa_Kiss_de_Uso_wo_Tsuku,https://cdn.myanimelist.net/r/100x140/images/manga/1/177550.jpg?s=a933b1965e426e48bf7edb068b931538,7.51
13731,Fate/Prototype: Tribute Phantasm,13721,Manga,1,Aug 2012 - Aug 2012,1154,https://myanimelist.net/manga/41681/Fate_Prototype__Tribute_Phantasm,https://cdn.myanimelist.net/r/100x140/images/manga/2/72947.jpg?s=6aae1d1f4e8e379e885414a24cfbc4de,6.61
13732,Ninkoi: Kakurenbo Hichou,14905,Manga,3,Feb 2014 - Jun 2015,3710,https://myanimelist.net/manga/80041/Ninkoi__Kakurenbo_Hichou,https://cdn.myanimelist.net/r/100x140/images/manga/1/138771.jpg?s=05741223b512fca7af0bff96896dab1b,6.5
13733,School Days,16441,Manga,2,May 2006 - Sep 2007,15285,https://myanimelist.net/manga/1288/School_Days,https://cdn.myanimelist.net/r/100x140/images/manga/1/264110.jpg?s=a7e7d3ad0ec22464adcde9acc30276aa,6.28
13734,Kamitoki no Resist,12234,Manga,3,Jun 2011 - Aug 2012,1061,https://myanimelist.net/manga/36059/Kamitoki_no_Resist,https://cdn.myanimelist.net/r/100x140/images/manga/2/65243.jpg?s=dc501676a67877a420ca09d2836fd70d,6.73
13735,Doushite Watashi ga Bijutsuka ni!?,9518,Manga,3,Jan 2016 - Mar 2019,680,https://myanimelist.net/manga/110130/Doushite_Watashi_ga_Bijutsuka_ni,https://cdn.myanimelist.net/r/100x140/images/manga/2/203037.jpg?s=f70a72fc73055613279905906de2ab68,6.93
13736,Iki Dekinai no wa Kimi no Sei,2404,Manga,?,Sep 2020 -,1048,https://myanimelist.net/manga/136969/Iki_Dekinai_no_wa_Kimi_no_Sei,https://cdn.myanimelist.net/r/100x140/images/manga/1/245266.jpg?s=43ac870d6054622f6663fdd24143228f,7.56
13737,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,2120,Manga,10,Aug 2013 - Sep 2018,37852,https://myanimelist.net/manga/57239/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka,https://cdn.myanimelist.net/r/100x140/images/manga/2/121555.jpg?s=ba65f9a27d46d954cd3b540a4ea33e71,7.61
13738,Akuma na Kare to Ikenie Tenshi,4757,Manga,1,Aug 2005 - Aug 2005,2231,https://myanimelist.net/manga/5251/Akuma_na_Kare_to_Ikenie_Tenshi,https://cdn.myanimelist.net/r/100x140/images/manga/3/267553.jpg?s=832774c3020f60b9fe284ad4d744d334,7.29
13739,Kiyoku Yawaku,5932,Manga,13,Jan 2004 - Jan 2010,1085,https://myanimelist.net/manga/11016/Kiyoku_Yawaku,https://cdn.myanimelist.net/r/100x140/images/manga/1/40535.jpg?s=74df4c4665c4ccd5a65c392a6882a0aa,7.19
13740,Kono Sekai no Katasumi ni,532,Manga,3,Jan 2007 - Jan 2009,7323,https://myanimelist.net/manga/11243/Kono_Sekai_no_Katasumi_ni,https://cdn.myanimelist.net/r/100x140/images/manga/3/45441.jpg?s=889eb02f8cb1618541cfdebd817f8095,8.12
13741,Roid,12901,Manga,2,Feb 2018 - Dec 2018,1110,https://myanimelist.net/manga/112845/Roid,https://cdn.myanimelist.net/r/100x140/images/manga/1/210383.jpg?s=9502eb7e27e25f19ab9886bdaacae740,6.68
13742,Enzai de Shokei sareta Koushaku Reijou wa Konse dewa Mofugami-sama to Odayaka ni Sugoshitai,16796,Manga,?,Mar 2020 -,762,https://myanimelist.net/manga/130521/Enzai_de_Shokei_sareta_Koushaku_Reijou_wa_Konse_dewa_Mofugami-sama_to_Odayaka_ni_Sugoshitai,https://cdn.myanimelist.net/r/100x140/images/manga/2/235966.jpg?s=78a1683b5867c47824517f6f30afa3b6,6.2
13743,Tomodachi to Koi no Mannaka,9092,Manga,1,Apr 2013 - Jun 2013,1093,https://myanimelist.net/manga/50267/Tomodachi_to_Koi_no_Mannaka,https://cdn.myanimelist.net/r/100x140/images/manga/1/149225.jpg?s=9bf356bc4a55c3306fdb4bb995ec27b3,6.96
13744,Full Moon ni Sasayaite,10565,Manga,2,Jun 1998 - 1998,2017,https://myanimelist.net/manga/1104/Full_Moon_ni_Sasayaite,https://cdn.myanimelist.net/r/100x140/images/manga/4/117567.jpg?s=a01094abca9ad2dd4313214d7a46213e,6.85
13745,Kono Koi wa Kore Ijou Kirei ni Naranai.,15432,Manga,4,Dec 2018 - Jun 2020,2960,https://myanimelist.net/manga/118157/Kono_Koi_wa_Kore_Ijou_Kirei_ni_Naranai,https://cdn.myanimelist.net/r/100x140/images/manga/3/217677.jpg?s=f5fc36d4cd3b74ece7f105c4af51b2bc,6.44
13746,Sword Art Online: Kirito no Gun Gale Wars,15650,Manga,1,Jan 2018 - Oct 2018,652,https://myanimelist.net/manga/118123/Sword_Art_Online__Kirito_no_Gun_Gale_Wars,https://cdn.myanimelist.net/r/100x140/images/manga/3/215595.jpg?s=60e3ab98c049c840104d69d9b866ba60,6.41
13747,Love Live! School Idol Diary,2926,Manga,?,Apr 2014 -,1352,https://myanimelist.net/manga/79473/Love_Live_School_Idol_Diary,https://cdn.myanimelist.net/r/100x140/images/manga/2/163591.jpg?s=2948c495fea3c6109079c8a352023c9e,7.49
13748,Teiichi no Kuni,7344,Manga,14,May 2010 - Apr 2016,982,https://myanimelist.net/manga/20097/Teiichi_no_Kuni,https://cdn.myanimelist.net/r/100x140/images/manga/1/171025.jpg?s=0ed265728ab06db821d45f58430ff418,7.08
13749,Shiritsu Horitsuba Gakuen,2248,Manga,?,Apr 2006 -,3459,https://myanimelist.net/manga/14368/Shiritsu_Horitsuba_Gakuen,https://cdn.myanimelist.net/r/100x140/images/manga/1/22065.jpg?s=9833d5f6441edd203e6911ff67ab90ac,7.59
13750,My Life as a Loser,1474,Manhwa,?,Nov 2019 - Nov 2020,1591,https://myanimelist.net/manga/147073/My_Life_as_a_Loser,https://cdn.myanimelist.net/r/100x140/images/manga/3/263015.jpg?s=73052fd0b57421c9ac9651880340327b,7.74
13751,Promise of an Orchid,3339,Manhwa,?,Jul 2019 - Jun 2021,2167,https://myanimelist.net/manga/148351/Promise_of_an_Orchid,https://cdn.myanimelist.net/r/100x140/images/manga/1/263401.jpg?s=2fa164659867d8e34f6a3b4dd130950c,7.43
13752,Savior,15047,Manhwa,?,May 2021 - Aug 2022,412,https://myanimelist.net/manga/148261/Savior,https://cdn.myanimelist.net/r/100x140/images/manga/2/263080.jpg?s=4626ebe71ac051fb3f48a7aeca39d1ee,6.48
13753,Sensei no Yasashii Koroshikata,8106,Manga,?,Oct 2017 -,3845,https://myanimelist.net/manga/110354/Sensei_no_Yasashii_Koroshikata,https://cdn.myanimelist.net/r/100x140/images/manga/1/202307.jpg?s=b803950d2d29c9e845266f314b986277,7.03
13754,Mahou Tsukai Kurohime,1791,Manga,18,Aug 2000 - Feb 2011,13928,https://myanimelist.net/manga/893/Mahou_Tsukai_Kurohime,https://cdn.myanimelist.net/r/100x140/images/manga/2/143957.jpg?s=a309c4904bb8e91b6896d8c52b2a7ea4,7.67
13755,Kemono no Souja,3659,Manga,11,Oct 2008 - Jan 2016,1221,https://myanimelist.net/manga/18371/Kemono_no_Souja,https://cdn.myanimelist.net/r/100x140/images/manga/2/169318.jpg?s=1cfa39108ebbb0498d3051a6af84179c,7.39
13756,No Scope,12776,Manhwa,?,May 2018 - Aug 2022,1017,https://myanimelist.net/manga/147311/No_Scope,https://cdn.myanimelist.net/r/100x140/images/manga/1/261217.jpg?s=b7b179bdc46677e2f7d2cceecece125d,6.69
13757,Youchien Wars,3504,Manga,?,Sep 2022 -,3343,https://myanimelist.net/manga/151604/Youchien_Wars,https://cdn.myanimelist.net/r/100x140/images/manga/1/277773.jpg?s=c6c350362d73af14df3e1e76dee967bc,7.41
13758,"Kami Skill ""Kokyuu"" Suru dake de Level Up Suru Boku wa, Kamigami no Dungeon e Idomu.",17453,Manga,?,Dec 2019 -,745,https://myanimelist.net/manga/134464/Kami_Skill_Kokyuu_Suru_dake_de_Level_Up_Suru_Boku_wa_Kamigami_no_Dungeon_e_Idomu,https://cdn.myanimelist.net/r/100x140/images/manga/2/242075.jpg?s=6698d3790fb7a44abbdf1c932230329c,5.9
13759,Pushu~ke~!! Psyche!,16778,One-shot,?,2007 - 2007,860,https://myanimelist.net/manga/6430/Pushuke_Psyche,https://cdn.myanimelist.net/r/100x140/images/manga/3/27507.jpg?s=04b6f26bfd13b24da3fbd53137b2b085,6.2
13760,Clover no Kuni no Alice: Bloody Twins,4042,Manga,1,Sep 2009 - Sep 2009,2706,https://myanimelist.net/manga/16148/Clover_no_Kuni_no_Alice__Bloody_Twins,https://cdn.myanimelist.net/r/100x140/images/manga/3/26876.jpg?s=dc6245feed7c35a0e9def8cfb67bf9a9,7.36
13761,Thermae Romae,1555,Manga,6,Jan 2008 - Mar 2013,7605,https://myanimelist.net/manga/20647/Thermae_Romae,https://cdn.myanimelist.net/r/100x140/images/manga/2/33016.jpg?s=3d23210dc88fc6bfe47db838cbdd2552,7.72
13762,Fullmetal Alchemist,160,Light-Novel,7,Feb 2003 - Apr 2010,16335,https://myanimelist.net/manga/4658/Fullmetal_Alchemist,https://cdn.myanimelist.net/r/100x140/images/manga/1/202288.jpg?s=19fe97f42a7dfb7b586f98bca60ae85d,8.46
13763,Zipang,2229,Manga,43,Jul 2000 - Nov 2009,3106,https://myanimelist.net/manga/191/Zipang,https://cdn.myanimelist.net/r/100x140/images/manga/1/209661.jpg?s=498836e0ffe574d0f059ed353422d444,7.59
13764,Akaki Tsuki no Meguru Koro,8195,Manga,2,Jul 2010 - May 2011,4862,https://myanimelist.net/manga/24765/Akaki_Tsuki_no_Meguru_Koro,https://cdn.myanimelist.net/r/100x140/images/manga/5/135009.jpg?s=fc336db6808c24ab7a54c74cc320a637,7.02
13765,Hatsukoi Wazurai,10417,Manga,1,Jun 2013 - Jul 2013,9951,https://myanimelist.net/manga/54941/Hatsukoi_Wazurai,https://cdn.myanimelist.net/r/100x140/images/manga/2/119581.jpg?s=efa08b9a2f72a1e018d8bac3456eaa55,6.86
13766,Hagoromo Mishin,4689,Manga,1,Mar 2007 - Mar 2007,1845,https://myanimelist.net/manga/18321/Hagoromo_Mishin,https://cdn.myanimelist.net/r/100x140/images/manga/2/34781.jpg?s=0e55b3c7d0a5ecb922f944a7ffe63862,7.29
13767,Maou no Hisho,10203,Manga,?,Apr 2016 -,3447,https://myanimelist.net/manga/107110/Maou_no_Hisho,https://cdn.myanimelist.net/r/100x140/images/manga/1/196083.jpg?s=0a5721293e495633c6d26878e49a0f20,6.88
13768,Ginga Densetsu Akame,6305,Manga,5,Jun 2014 - Mar 2015,490,https://myanimelist.net/manga/80757/Ginga_Densetsu_Akame,https://cdn.myanimelist.net/r/100x140/images/manga/3/207496.jpg?s=34e4ec08496a46510b523a95f1374a25,7.16
13769,Yoru no Kagi,8304,Manga,5,Feb 2018 - Jun 2020,1223,https://myanimelist.net/manga/112809/Yoru_no_Kagi,https://cdn.myanimelist.net/r/100x140/images/manga/3/210976.jpg?s=9b4fb436cf5addf15bd280fb09360113,7.02
13770,Kushami: Urasawa Naoki Tanpenshuu,13537,Manga,1,Apr 1995 - Sep 2018,2997,https://myanimelist.net/manga/128620/Kushami__Urasawa_Naoki_Tanpenshuu,https://cdn.myanimelist.net/r/100x140/images/manga/2/232632.jpg?s=f44453049c3b74c1ef1ad896f3e651f7,6.62
